R,G,B,RÓTULO,GRUPO
7,120,76,harmonico,1315
200,8,248,harmonico,1316
200,18,255,harmonico,1316
194,7,249,harmonico,1316
103,53,77,harmonico,1317
108,61,84,harmonico,1317
121,45,81,harmonico,1317
217,191,188,harmonico,1318
214,185,192,harmonico,1318
215,184,186,harmonico,1318
243,110,131,harmonico,1319
234,111,130,harmonico,1319
253,113,115,harmonico,1319
155,167,245,harmonico,1320
155,174,237,harmonico,1320
174,177,242,harmonico,1320
28,3,130,harmonico,1321
32,1,130,harmonico,1321
36,-2,149,harmonico,1321
252,248,70,harmonico,1322
244,250,73,harmonico,1322
234,255,65,harmonico,1322
105,36,152,harmonico,1323
115,37,154,harmonico,1323
95,55,155,harmonico,1323
65,55,45,harmonico,1324
62,58,40,harmonico,1324
46,63,56,harmonico,1324
160,55,195,harmonico,1325
150,51,186,harmonico,1325
150,74,208,harmonico,1325
27,195,155,harmonico,1326
23,191,150,harmonico,1326
18,190,170,harmonico,1326
122,23,104,harmonico,1327
131,33,105,harmonico,1327
126,31,114,harmonico,1327
253,241,128,harmonico,1328
253,250,124,harmonico,1328
255,246,128,harmonico,1328
209,41,198,harmonico,1329
201,40,189,harmonico,1329
218,57,216,harmonico,1329
103,183,146,harmonico,1330
103,184,150,harmonico,1330
87,169,134,harmonico,1330
47,43,97,harmonico,1331
56,36,90,harmonico,1331
38,60,98,harmonico,1331
162,100,33,harmonico,1332
168,109,37,harmonico,1332
176,81,45,harmonico,1332
105,168,199,harmonico,1333
106,169,197,harmonico,1333
100,154,202,harmonico,1333
15,111,25,harmonico,1334
24,118,26,harmonico,1334
4,111,20,harmonico,1334
76,220,136,harmonico,1335
75,221,133,harmonico,1335
83,203,148,harmonico,1335
117,13,144,harmonico,1336
111,3,142,harmonico,1336
130,0,150,harmonico,1336
96,1,173,harmonico,1337
93,3,165,harmonico,1337
112,1,163,harmonico,1337
155,223,48,harmonico,1338
150,227,57,harmonico,1338
159,211,55,harmonico,1338
200,144,74,harmonico,1339
209,136,77,harmonico,1339
198,124,82,harmonico,1339
182,87,20,harmonico,1340
173,89,10,harmonico,1340
198,85,11,harmonico,1340
14,98,249,harmonico,1341
19,102,249,harmonico,1341
4,80,230,harmonico,1341
194,129,21,harmonico,1342
190,126,11,harmonico,1342
205,110,14,harmonico,1342
55,197,93,harmonico,1343
63,187,94,harmonico,1343
36,211,102,harmonico,1343
23,124,114,harmonico,1344
24,124,121,harmonico,1344
29,117,105,harmonico,1344
7,18,20,harmonico,1345
1,9,24,harmonico,1345
26,17,40,harmonico,1345
58,35,7,harmonico,1346
52,43,4,harmonico,1346
64,31,-12,harmonico,1346
41,225,218,harmonico,1347
50,216,222,harmonico,1347
29,239,200,harmonico,1347
159,138,244,harmonico,1348
151,130,245,harmonico,1348
140,144,255,harmonico,1348
142,134,44,harmonico,1349
132,128,35,harmonico,1349
124,147,29,harmonico,1349
155,224,237,harmonico,1350
157,230,229,harmonico,1350
151,233,244,harmonico,1350
80,44,158,harmonico,1351
85,53,163,harmonico,1351
61,45,156,harmonico,1351
41,254,129,harmonico,1352
48,255,137,harmonico,1352
33,245,147,harmonico,1352
148,255,239,harmonico,1353
151,255,240,harmonico,1353
164,249,248,harmonico,1353
209,41,251,harmonico,1354
209,51,253,harmonico,1354
215,21,241,harmonico,1354
133,230,92,harmonico,1355
130,223,99,harmonico,1355
143,246,76,harmonico,1355
103,244,140,harmonico,1356
109,242,137,harmonico,1356
89,241,156,harmonico,1356
64,17,137,harmonico,1357
72,16,129,harmonico,1357
59,32,127,harmonico,1357
13,37,4,harmonico,1358
9,27,10,harmonico,1358
22,44,-13,harmonico,1358
45,20,207,harmonico,1359
38,20,207,harmonico,1359
60,18,194,harmonico,1359
133,227,64,harmonico,1360
131,237,65,harmonico,1360
136,232,44,harmonico,1360
115,165,38,harmonico,1361
119,162,30,harmonico,1361
119,177,46,harmonico,1361
224,57,119,harmonico,1362
226,62,124,harmonico,1362
220,39,129,harmonico,1362
125,154,192,harmonico,1363
130,160,186,harmonico,1363
125,144,194,harmonico,1363
101,96,130,harmonico,1364
93,96,134,harmonico,1364
102,79,141,harmonico,1364
165,144,188,harmonico,1365
160,150,179,harmonico,1365
179,137,170,harmonico,1365
184,104,61,harmonico,1366
184,106,67,harmonico,1366
177,100,77,harmonico,1366
204,99,203,harmonico,1367
194,98,210,harmonico,1367
194,97,194,harmonico,1367
178,63,54,harmonico,1368
172,67,49,harmonico,1368
174,50,52,harmonico,1368
141,27,185,harmonico,1369
137,23,179,harmonico,1369
137,16,171,harmonico,1369
18,51,193,harmonico,1370
9,43,200,harmonico,1370
12,51,198,harmonico,1370
181,31,198,harmonico,1371
179,38,194,harmonico,1371
173,49,193,harmonico,1371
35,52,210,harmonico,1372
26,60,207,harmonico,1372
50,61,213,harmonico,1372
48,82,39,harmonico,1373
51,91,49,harmonico,1373
58,74,49,harmonico,1373
94,110,9,harmonico,1374
96,119,5,harmonico,1374
90,117,19,harmonico,1374
14,229,48,harmonico,1375
22,233,48,harmonico,1375
25,222,65,harmonico,1375
208,95,237,harmonico,1376
214,95,233,harmonico,1376
219,91,221,harmonico,1376
70,26,18,harmonico,1377
60,17,28,harmonico,1377
56,30,12,harmonico,1377
126,88,48,harmonico,1378
131,84,53,harmonico,1378
143,81,29,harmonico,1378
6,163,137,harmonico,1379
8,156,138,harmonico,1379
9,150,154,harmonico,1379
10,78,135,harmonico,1380
7,79,126,harmonico,1380
11,58,132,harmonico,1380
16,21,89,harmonico,1381
21,15,93,harmonico,1381
0,20,80,harmonico,1381
255,157,185,harmonico,1382
255,152,193,harmonico,1382
255,138,173,harmonico,1382
255,166,231,harmonico,1383
254,165,225,harmonico,1383
247,167,246,harmonico,1383
255,29,109,harmonico,1384
255,34,119,harmonico,1384
255,49,113,harmonico,1384
213,192,202,harmonico,1385
205,198,200,harmonico,1385
208,176,182,harmonico,1385
91,9,63,harmonico,1386
91,8,65,harmonico,1386
105,-10,80,harmonico,1386
231,238,186,harmonico,1387
235,244,180,harmonico,1387
211,251,201,harmonico,1387
122,15,57,harmonico,1388
114,21,50,harmonico,1388
123,35,66,harmonico,1388
235,87,32,harmonico,1389
242,97,33,harmonico,1389
227,93,43,harmonico,1389
189,42,132,harmonico,1390
190,51,132,harmonico,1390
172,27,133,harmonico,1390
104,142,8,harmonico,1391
106,144,15,harmonico,1391
124,140,-3,harmonico,1391
76,146,176,harmonico,1392
80,138,186,harmonico,1392
86,157,181,harmonico,1392
147,203,52,harmonico,1393
153,207,43,harmonico,1393
136,183,56,harmonico,1393
88,149,199,harmonico,1394
96,155,199,harmonico,1394
92,134,218,harmonico,1394
40,255,32,harmonico,1395
38,254,31,harmonico,1395
38,248,36,harmonico,1395
116,129,181,harmonico,1396
111,132,177,harmonico,1396
131,123,179,harmonico,1396
37,97,141,harmonico,1397
33,96,143,harmonico,1397
54,83,135,harmonico,1397
134,28,207,harmonico,1398
133,24,208,harmonico,1398
138,44,212,harmonico,1398
140,172,201,harmonico,1399
136,163,196,harmonico,1399
158,157,182,harmonico,1399
162,63,99,harmonico,1400
165,69,98,harmonico,1400
145,60,79,harmonico,1400
189,230,216,harmonico,1401
195,220,221,harmonico,1401
194,211,229,harmonico,1401
72,231,224,harmonico,1402
72,240,219,harmonico,1402
69,218,216,harmonico,1402
37,202,66,harmonico,1403
32,210,56,harmonico,1403
53,210,64,harmonico,1403
47,244,157,harmonico,1404
43,254,153,harmonico,1404
59,254,139,harmonico,1404
145,81,207,harmonico,1405
153,77,205,harmonico,1405
126,63,224,harmonico,1405
181,31,2,harmonico,1406
188,38,12,harmonico,1406
194,18,-8,harmonico,1406
3,201,97,harmonico,1407
-1,199,87,harmonico,1407
10,204,90,harmonico,1407
14,201,200,harmonico,1408
5,202,196,harmonico,1408
31,198,188,harmonico,1408
195,154,144,harmonico,1409
190,149,141,harmonico,1409
186,154,144,harmonico,1409
127,33,111,harmonico,1410
119,35,107,harmonico,1410
132,45,93,harmonico,1410
123,147,173,harmonico,1411
113,144,165,harmonico,1411
131,136,175,harmonico,1411
136,118,26,harmonico,1412
140,109,16,harmonico,1412
141,111,41,harmonico,1412
97,103,157,harmonico,1413
93,97,149,harmonico,1413
107,101,155,harmonico,1413
96,64,159,harmonico,1414
97,55,159,harmonico,1414
79,68,179,harmonico,1414
60,188,38,harmonico,1415
55,191,31,harmonico,1415
72,170,50,harmonico,1415
159,121,104,harmonico,1416
152,128,113,harmonico,1416
174,123,112,harmonico,1416
6,246,76,harmonico,1417
1,250,75,harmonico,1417
-1,232,87,harmonico,1417
175,252,65,harmonico,1418
185,242,56,harmonico,1418
188,255,49,harmonico,1418
166,210,207,harmonico,1419
171,209,217,harmonico,1419
159,219,195,harmonico,1419
197,239,1,harmonico,1420
201,246,-3,harmonico,1420
211,244,-6,harmonico,1420
242,24,130,harmonico,1421
244,29,122,harmonico,1421
237,42,138,harmonico,1421
236,147,67,harmonico,1422
228,153,58,harmonico,1422
231,157,83,harmonico,1422
43,29,117,harmonico,1423
49,31,126,harmonico,1423
50,43,128,harmonico,1423
22,45,100,harmonico,1424
25,48,91,harmonico,1424
14,52,114,harmonico,1424
38,129,57,harmonico,1425
43,127,60,harmonico,1425
27,141,55,harmonico,1425
38,20,214,harmonico,1426
44,11,214,harmonico,1426
31,5,205,harmonico,1426
249,152,167,harmonico,1427
247,156,172,harmonico,1427
255,134,187,harmonico,1427
39,191,36,harmonico,1428
40,183,36,harmonico,1428
51,201,28,harmonico,1428
155,66,237,harmonico,1429
149,68,241,harmonico,1429
164,86,239,harmonico,1429
76,211,198,harmonico,1430
76,205,196,harmonico,1430
92,212,203,harmonico,1430
237,251,168,harmonico,1431
230,246,158,harmonico,1431
222,240,156,harmonico,1431
131,178,46,harmonico,1432
123,188,55,harmonico,1432
148,194,60,harmonico,1432
235,237,168,harmonico,1433
233,241,158,harmonico,1433
246,232,164,harmonico,1433
190,25,220,harmonico,1434
199,25,211,harmonico,1434
198,8,215,harmonico,1434
202,170,180,harmonico,1435
198,170,172,harmonico,1435
209,154,197,harmonico,1435
211,60,10,harmonico,1436
210,63,9,harmonico,1436
221,57,20,harmonico,1436
146,123,144,harmonico,1437
156,132,139,harmonico,1437
155,136,137,harmonico,1437
52,90,48,harmonico,1438
46,98,42,harmonico,1438
36,77,64,harmonico,1438
133,226,227,harmonico,1439
131,231,233,harmonico,1439
133,217,223,harmonico,1439
86,66,83,harmonico,1440
80,73,77,harmonico,1440
68,69,97,harmonico,1440
82,230,64,harmonico,1441
78,227,56,harmonico,1441
86,216,74,harmonico,1441
147,130,217,harmonico,1442
146,130,207,harmonico,1442
164,118,203,harmonico,1442
149,47,187,harmonico,1443
148,53,196,harmonico,1443
167,31,171,harmonico,1443
191,241,235,harmonico,1444
183,251,227,harmonico,1444
179,255,225,harmonico,1444
64,252,157,harmonico,1445
57,246,149,harmonico,1445
75,244,169,harmonico,1445
124,92,118,harmonico,1446
131,98,112,harmonico,1446
121,86,117,harmonico,1446
101,242,126,harmonico,1447
93,233,116,harmonico,1447
83,250,139,harmonico,1447
132,51,91,harmonico,1448
133,46,88,harmonico,1448
131,58,94,harmonico,1448
178,211,135,harmonico,1449
175,210,139,harmonico,1449
190,203,152,harmonico,1449
67,82,238,harmonico,1450
71,79,239,harmonico,1450
51,69,221,harmonico,1450
103,128,160,harmonico,1451
95,120,152,harmonico,1451
98,118,155,harmonico,1451
194,161,67,harmonico,1452
194,165,75,harmonico,1452
186,179,63,harmonico,1452
24,214,83,harmonico,1453
31,208,93,harmonico,1453
26,221,82,harmonico,1453
135,20,195,harmonico,1454
135,10,186,harmonico,1454
151,30,187,harmonico,1454
142,128,108,harmonico,1455
133,129,105,harmonico,1455
152,144,126,harmonico,1455
6,172,93,harmonico,1456
6,165,85,harmonico,1456
-8,186,84,harmonico,1456
80,55,153,harmonico,1457
90,55,150,harmonico,1457
81,66,156,harmonico,1457
222,84,249,harmonico,1458
217,92,243,harmonico,1458
225,71,255,harmonico,1458
101,116,179,harmonico,1459
111,108,189,harmonico,1459
108,118,173,harmonico,1459
139,195,5,harmonico,1460
131,204,-4,harmonico,1460
132,201,-11,harmonico,1460
155,14,241,harmonico,1461
162,17,246,harmonico,1461
174,19,253,harmonico,1461
137,70,184,harmonico,1462
140,73,189,harmonico,1462
119,61,181,harmonico,1462
140,214,16,harmonico,1463
137,206,23,harmonico,1463
131,214,14,harmonico,1463
89,79,85,harmonico,1464
94,70,94,harmonico,1464
101,67,86,harmonico,1464
227,9,164,harmonico,1465
221,-1,166,harmonico,1465
222,3,179,harmonico,1465
64,78,61,harmonico,1466
70,83,62,harmonico,1466
63,86,50,harmonico,1466
7,11,91,harmonico,1467
0,12,81,harmonico,1467
21,8,82,harmonico,1467
7,60,107,harmonico,1468
1,50,115,harmonico,1468
-9,73,91,harmonico,1468
182,181,34,harmonico,1469
185,174,32,harmonico,1469
173,185,47,harmonico,1469
174,60,185,harmonico,1470
167,66,192,harmonico,1470
175,45,188,harmonico,1470
242,92,6,harmonico,1471
232,95,-1,harmonico,1471
226,81,2,harmonico,1471
13,236,179,harmonico,1472
20,240,171,harmonico,1472
21,221,191,harmonico,1472
77,192,166,harmonico,1473
67,196,159,harmonico,1473
96,184,169,harmonico,1473
164,29,214,harmonico,1474
154,33,222,harmonico,1474
161,18,219,harmonico,1474
37,160,33,harmonico,1475
42,163,24,harmonico,1475
20,146,37,harmonico,1475
46,16,232,harmonico,1476
56,6,234,harmonico,1476
41,31,217,harmonico,1476
111,231,197,harmonico,1477
115,233,204,harmonico,1477
131,236,212,harmonico,1477
54,199,128,harmonico,1478
64,207,129,harmonico,1478
50,210,110,harmonico,1478
73,120,191,harmonico,1479
71,114,201,harmonico,1479
85,100,179,harmonico,1479
76,9,31,harmonico,1480
81,8,40,harmonico,1480
95,27,50,harmonico,1480
231,92,70,harmonico,1481
221,96,66,harmonico,1481
239,105,61,harmonico,1481
1,134,37,harmonico,1482
-2,131,41,harmonico,1482
13,147,31,harmonico,1482
191,35,245,harmonico,1483
188,41,248,harmonico,1483
207,47,231,harmonico,1483
214,123,12,harmonico,1484
206,126,11,harmonico,1484
231,140,27,harmonico,1484
253,183,190,harmonico,1485
251,181,190,harmonico,1485
248,189,202,harmonico,1485
252,112,117,harmonico,1486
255,105,111,harmonico,1486
255,120,115,harmonico,1486
75,150,113,harmonico,1487
65,153,107,harmonico,1487
61,170,99,harmonico,1487
220,119,77,harmonico,1488
230,125,81,harmonico,1488
210,112,82,harmonico,1488
222,134,197,harmonico,1489
213,130,193,harmonico,1489
219,125,186,harmonico,1489
0,138,125,harmonico,1490
-2,135,131,harmonico,1490
-9,125,120,harmonico,1490
57,129,142,harmonico,1491
63,122,143,harmonico,1491
68,136,145,harmonico,1491
136,21,98,harmonico,1492
134,29,92,harmonico,1492
148,39,99,harmonico,1492
246,45,30,harmonico,1493
255,52,33,harmonico,1493
255,61,15,harmonico,1493
49,128,230,harmonico,1494
46,135,222,harmonico,1494
50,119,243,harmonico,1494
30,104,95,harmonico,1495
26,103,92,harmonico,1495
15,111,115,harmonico,1495
172,171,234,harmonico,1496
168,164,244,harmonico,1496
183,160,215,harmonico,1496
180,92,193,harmonico,1497
170,96,189,harmonico,1497
160,95,196,harmonico,1497
30,203,250,harmonico,1498
22,203,248,harmonico,1498
33,212,255,harmonico,1498
73,161,77,harmonico,1499
70,169,71,harmonico,1499
53,150,65,harmonico,1499
116,44,85,harmonico,1500
126,50,82,harmonico,1500
131,45,93,harmonico,1500
134,39,135,harmonico,1501
128,39,135,harmonico,1501
139,20,123,harmonico,1501
129,186,246,harmonico,1502
126,196,255,harmonico,1502
130,167,255,harmonico,1502
10,14,23,harmonico,1503
12,14,24,harmonico,1503
2,6,27,harmonico,1503
105,130,2,harmonico,1504
115,134,-3,harmonico,1504
117,111,1,harmonico,1504
219,171,15,harmonico,1505
229,168,8,harmonico,1505
214,190,19,harmonico,1505
219,166,234,harmonico,1506
218,167,242,harmonico,1506
219,183,248,harmonico,1506
78,75,208,harmonico,1507
84,82,202,harmonico,1507
98,95,228,harmonico,1507
181,248,7,harmonico,1508
177,248,16,harmonico,1508
176,234,-5,harmonico,1508
216,202,0,harmonico,1509
214,199,-5,harmonico,1509
207,204,9,harmonico,1509
218,176,196,harmonico,1510
215,173,200,harmonico,1510
210,164,198,harmonico,1510
88,4,172,harmonico,1511
94,9,176,harmonico,1511
96,-6,162,harmonico,1511
146,166,166,harmonico,1512
149,163,160,harmonico,1512
143,156,160,harmonico,1512
59,219,85,harmonico,1513
59,228,88,harmonico,1513
57,235,101,harmonico,1513
175,67,5,harmonico,1514
184,62,6,harmonico,1514
189,54,-1,harmonico,1514
140,105,41,harmonico,1515
137,103,45,harmonico,1515
139,111,51,harmonico,1515
63,37,35,harmonico,1516
70,37,34,harmonico,1516
67,38,44,harmonico,1516
195,147,65,harmonico,1517
202,147,74,harmonico,1517
180,144,61,harmonico,1517
99,151,56,harmonico,1518
95,160,65,harmonico,1518
90,140,44,harmonico,1518
42,47,147,harmonico,1519
41,43,142,harmonico,1519
27,50,147,harmonico,1519
47,68,223,harmonico,1520
50,71,215,harmonico,1520
47,71,204,harmonico,1520
154,140,168,harmonico,1521
154,138,172,harmonico,1521
137,156,177,harmonico,1521
145,156,18,harmonico,1522
139,155,17,harmonico,1522
136,149,8,harmonico,1522
67,91,178,harmonico,1523
74,99,169,harmonico,1523
53,107,189,harmonico,1523
222,23,126,harmonico,1524
215,16,116,harmonico,1524
208,31,136,harmonico,1524
97,99,183,harmonico,1525
99,91,185,harmonico,1525
92,91,175,harmonico,1525
193,131,65,harmonico,1526
185,131,70,harmonico,1526
208,141,84,harmonico,1526
106,223,230,harmonico,1527
103,233,234,harmonico,1527
86,236,226,harmonico,1527
116,127,59,harmonico,1528
114,126,65,harmonico,1528
97,126,54,harmonico,1528
126,237,78,harmonico,1529
117,237,82,harmonico,1529
142,248,65,harmonico,1529
44,122,222,harmonico,1530
51,123,217,harmonico,1530
48,103,205,harmonico,1530
232,245,59,harmonico,1531
233,242,49,harmonico,1531
239,230,49,harmonico,1531
65,236,108,harmonico,1532
64,240,117,harmonico,1532
84,221,117,harmonico,1532
162,203,154,harmonico,1533
164,205,146,harmonico,1533
180,220,143,harmonico,1533
56,168,160,harmonico,1534
57,168,159,harmonico,1534
63,178,140,harmonico,1534
76,71,114,harmonico,1535
80,78,116,harmonico,1535
78,63,117,harmonico,1535
73,106,193,harmonico,1536
73,112,196,harmonico,1536
69,98,190,harmonico,1536
164,211,32,harmonico,1537
159,204,38,harmonico,1537
178,230,51,harmonico,1537
12,150,193,harmonico,1538
6,155,200,harmonico,1538
18,161,181,harmonico,1538
114,244,136,harmonico,1539
106,250,146,harmonico,1539
104,238,129,harmonico,1539
49,239,197,harmonico,1540
53,235,205,harmonico,1540
29,250,205,harmonico,1540
172,252,115,harmonico,1541
170,250,115,harmonico,1541
177,242,124,harmonico,1541
87,127,12,harmonico,1542
93,121,7,harmonico,1542
80,146,-1,harmonico,1542
106,32,231,harmonico,1543
114,39,226,harmonico,1543
111,45,214,harmonico,1543
224,34,27,harmonico,1544
214,31,24,harmonico,1544
220,54,23,harmonico,1544
65,171,51,harmonico,1545
62,177,44,harmonico,1545
52,178,65,harmonico,1545
157,188,29,harmonico,1546
151,198,29,harmonico,1546
156,195,21,harmonico,1546
202,100,58,harmonico,1547
195,104,51,harmonico,1547
203,85,49,harmonico,1547
23,134,225,harmonico,1548
24,132,230,harmonico,1548
13,142,234,harmonico,1548
43,76,45,harmonico,1549
43,71,38,harmonico,1549
56,76,63,harmonico,1549
76,220,189,harmonico,1550
83,228,193,harmonico,1550
90,230,207,harmonico,1550
48,227,10,harmonico,1551
39,219,8,harmonico,1551
41,223,17,harmonico,1551
169,104,157,harmonico,1552
175,94,158,harmonico,1552
185,89,174,harmonico,1552
216,202,75,harmonico,1553
221,201,70,harmonico,1553
203,217,81,harmonico,1553
97,199,54,harmonico,1554
93,197,59,harmonico,1554
77,204,72,harmonico,1554
30,23,178,harmonico,1555
22,29,178,harmonico,1555
41,21,175,harmonico,1555
125,173,146,harmonico,1556
124,163,140,harmonico,1556
132,171,130,harmonico,1556
93,130,112,harmonico,1557
84,126,112,harmonico,1557
86,150,107,harmonico,1557
231,139,57,harmonico,1558
241,132,60,harmonico,1558
221,140,77,harmonico,1558
80,234,53,harmonico,1559
84,231,54,harmonico,1559
87,218,70,harmonico,1559
72,52,135,harmonico,1560
75,48,136,harmonico,1560
54,43,127,harmonico,1560
103,140,139,harmonico,1561
103,131,131,harmonico,1561
98,147,149,harmonico,1561
167,213,50,harmonico,1562
168,222,45,harmonico,1562
156,232,46,harmonico,1562
119,52,42,harmonico,1563
128,61,48,harmonico,1563
116,45,39,harmonico,1563
121,146,192,harmonico,1564
124,142,184,harmonico,1564
119,165,190,harmonico,1564
133,44,108,harmonico,1565
124,42,98,harmonico,1565
129,45,93,harmonico,1565
249,115,196,harmonico,1566
